ID,GPE,Sentiment,Title
8208,Russia,0.157,New Poll: Americans Feel Less Safe After 15 Years Of War
7401,Oregon,0.0,"If Clinton Campaign Believes WikiLeaks Emails Are Forged, Why Don’t They Prove It!?"
10120,Syria,-0.6,Obama Meets Boy After Deplorable Trump Fans Attack His Wheelchair When He’s Removed From Rally
10472,Maps,0.0,“Honor Our Immigrant Veterans” Replayed
10365,Iran,0.0,Trump Supporter Jailed for Trying to Rig the Election By Committing Voter Fraud
8223,Florida,0.0,Help Blow Up the Globalists Plot to Steal the Presidency- Make This Go Viral
10144,Yemen,0.0,Biggest Election Fraud In History Discovered In The United States
6178,US,0.0,Duterte Calls US Admin ‘Monkeys’ for Halting Arms Sales
8736,Russia,0.0,Malaysia to Buy Ships From China in Another Blow to US Regional Dominance
10310,Iran,0.0,Vladimir Putin Condemns Europe for Upholding Child Rape (Video) - Ricky Twisdale
7666,Venezuela,-0.036,Is This A New Escalation? BLACK Chemtrails Reported Around The World!
9698,Italy,0.0,BREAKING : Trump BEATING “Federal Investigation Hillary” by 4% in Michigan’s Absentee Voting – TruthFeed
9497,Sweden,0.0,"‘Like Warsaw ghetto’: Attendees attacked, surrounded at Israeli speaker event at London university"
10404,Germany,0.0,"Comment on St. Charles Borromeo, Patron Saint of Catechists and Seminarians by jose"
9512,Russia,0.0,Sniff your underarms and tell us if you stink...
9063,China,0.75,Must Watch: When People Laughed At Donald Trump And Anyone Who Said He Would Win
10367,the United States,0.0,Comment on Facebook Daughter’s Day Hoax Is A Sign Of The Times by para kazanmak
7285,US,0.0,The Last Confirmation Bias Test of This Election
5888,Syria,0.25,Unprecedented letter from Chair of Joint Chiefs suggests U.S. military does not want a President Hillary
5943,America,-0.05,North Dakota Police Arrest Over 140 Pipeline Protesters
6398,Washington,-0.4,Ooh Fuck
6290,Millet,0.258,"The American Way: Socialism for the Rich, Free Enterprise for the Rest"
8879,Ireland,-0.1,BREAKING: Trump Rushed Off Stage After Alleged Gunman Found in Rally Audience
7864,Pa.,0.0,"FBI Assistant Director Goes Rogue, Stabs Hillary in the Back on National TV"
10024,Florida,0.0,Photo of the day: Miss Russia at the international beauty contest in Tokyo
7595,Washington,0.3,"Leaked Email: ‘If She Wins, Hillary Will Own The Supreme Court for the Next 30 to 40 Years’"
6943,US,0.2,Economic Nationalism: Alternative To Globalism
7354,U.S.,0.05,Experts Just Uncovered The Top Secret Server Trump Uses To Talk To Russia
5649,Dublin City,0.136,Travel: Conor McGregor’s Guide To New York
9005,US,-0.3,"Kiev officials forced to declare incomes, Ukrainians threaten revolt"
9111,Yemen,0.0,"Walnuts Are Drugs, Says FDA"
7294,Saudi Arabia,-0.5,Hotel CEO Caught Celebrating Using Government to Make Airbnb Illegal So They Can Price Gouge
6389,Iran,0.0,"Reinventing Democracy in America Starts by Voting, Then Building an Accountability Movement"
9227,Iraq,0.0,PressTV-Huge blast kills 47 in Pakistan's Balochistan
9183,Syria,0.0,"What is an ""income"" tax and where did it come from? NOT the 16th Amendment!"
5528,Lebanon,0.5,The Reopening Of The Clinton Email Investigation Is More GOP Hype Over Nothing
9261,MOBILE,0.0,"United States – reformation or fracture?, by Thierry Meyssan"
9335,Photo,0.0,British PM Refuses To Withdraw Support For Saudi Arabia
5727,Arizona,0.0,Proof God is on Duterte’s Side!
9899,UK,0.0,"Obama, Erdogan Discuss Need for Close Cooperation to Counter Daesh"
8196,Russia,-0.8,Voter Dreading Being Sent Over To Visibly Stupid Poll Worker - The Onion - America's Finest News Source
8391,Colombia,0.25,North Korea Threatens ‘Sacred’ Nuclear War Against Israel if this country continue supporting ISIS
9009,Japan,1.0,Magnificent Jellyfish Gardens Purify The Water While Growing Food
7902,Russia,-0.6,A Book Too Dangerous To Read
7399,Russia,-0.156,"This Will END Hillary’s Campaign, HILLARY CLINTON IS GOING DOWN"
10429,Korea,0.0,"US Officials, FBI See No Link Between Trump and Russia"
9529,Israel,0.179,‘They Don’t Speak For Me’ — Evangelical PhD SLAMS Religious Right Leaders Supporting Trump
8077,Yemen,0.0,Anyone from the family who can understand what I speak will be appointed as UP CM: Mulayam Singh
6683,Hollywood,0.0,"Unsurprisingly, this Ku Klux Klan leaflet has a spelling mistake"
9957,Illinois,0.0,"American Dream, Revisited"
5604,Russia,0.0,Benny Morris’s Untenable Denial of the Ethnic Cleansing of Palestine
7760,Vladivostok,-0.4,GOOGLE head Eric Schmidt's secret strategic plan for election...
6093,America,-0.2,Kp Message 10-30-16… “A Few Things”
8830,V.S.,0.0,'America Has Lost' in the Philippines as Duterte Calls for Alliance with Russia and China - Pepe Escobar
7998,U.S.,0.0,California's Death Penalty: Mike Ramos v. Kevin Cooper and Proposition 62
9877,US,0.0,Olivia Newton John's Daughter Is Vocal About Plastic Surgery Addiction...Here Are the Family Photos She Doesn't Show - Independent Journal Review
9328,US,0.0,Cahill vs. Kalma Debut Album Out Now!
7907,Nebraska,0.0,Comment on FBI: No link between Trump and Russian government by Christian Zionist
8438,America,0.25,"""Top Five Clinton Donors Are Jewish"" - How Anti-Semitic Is This Fact?"
9166,Progressive,0.0,Russia And Syria Blamed For Idlib Bombing Hoax
6679,America,0.0,FBI Sources believe Clinton Foundation case is “likely moving toward an indictment”
6915,US,0.458,Mike Pence Is Fine With Trump Sexual Assault But Offended By Voter Suppression
6106,Tunisia,0.0,Learning Horrors of War from Vets
9211,Libya,0.0,"Shiite militia says it is close to Tal Afar, which Turkey has warned is off limits"
6410,Arkansas,0.1,Some Early Voters: Changing their Minds
9778,Pakistan,0.1,20 Foods That Naturally Unclog Arteries and Prevent Heart Attacks
6813,Podesta,0.0,Condell: America’s Moment Of Truth
8398,Abedin,-0.288,SATAN 2: Russia unvelis an image of its terrifying new ‘SUPERNUKE’ – Western world takes notice
7042,Lynch,0.0,RI's YouTube Channel Tops 100 Thousand Subscribers and 60 Million Views - Damir Marinovich
8546,Mook,0.0,Comment on Will Michelle Obama Be The Replacement Nominee If The FBI Email Investigation Ends Hillary Clinton’s Campaign? by marlene
8496,US,0.0,America at the Crossroads: Abrogation of Democracy
6285,UK,0.0,Trump Gives 6 Reasons To Vote For Him
8523,Russia,-0.25,NY Times: Trump Supporters are Threatening a ‘Violent Revolution’ if Hillary Wins
9860,IOWA,0.0,Five Filipino hostages freed by Somali pirates reunite with families
8971,Fla.,-0.4,"Guy Fawkes, The Gun Powder Plot & How False Flags Have Shaped History"
8995,Russia,0.17,Re: Rights? In The New America You Don’t Get Any Rights!
8369,Oregon,-0.5,OPEC Fails to Agree as U.S. Energy Industry Ramps Up
9633,Damascus,0.0,WW3 Nuclear War Drills World War 3 To Start In Ukraine
6608,Russia,-0.2,Facebook user wastes two hours sharing things to impress his insurance company
6422,Yemen,0.0,"250,000-year-old artifact: The ultimate evidence of ‘Ancient Astronaut’ technology?"
6153,US,0.2,"SHOCK STATEMENT: Anthony Weiner SPEAKS, Drops LEGAL NUKE On Hillary"
7643,The United States,0.0,Trump Tower Surrounded By Dump Trucks In Anticipation Of Violence
10212,U.S.,0.0,"AT&T-Time Warner Merger To Expand Corporate, State Control Of Media"
9495,Russia,-0.083,Racist Sign Calls For Lynching Black People To Prevent Them From Getting Equal Rights
6911,Core Wounds,0.0,Debate: NATO's eastward expansion
9663,US,0.0,Tony Blair suggests a second referendum to reverse Brexit
10318,US,0.0,Selected Not Elected: The Election Has Been Stolen
6653,US,0.8,VIDEO COMPILATION: Pundits and Politicians Insist Donald Trump Cannot Win Election
10069,Syria,0.0,Kurds Worried Turkey Will Stab Them in the Back as They Fight ISIS
9216,US,0.0,"Vicar sacked over orgies, hookers & porn after wife exposes his double life"
5828,US,0.0,Make America Vote Again
9118,Pakistan,-0.15,WikiLeaks List Exposes At Least 65 Corporate ‘Presstitutes’ Who Colluded to Hide Clinton’s Crimes
9276,China,0.0,"Ashutosh attempts suicide at protest rally, rescued while proofreading suicide note"
6271,Russia,0.0,Why We Wait For The Future
7636,U.S.,-0.2,U.S. militia girds for trouble as presidential election nears
8836,Syria,0.0,Continental Gold
6780,Russia,-0.106,Comment on A Chinese Boy With The Ability To See In Pitch Black Dark Baffles Scientists (Video) by Adpres Media - Adpres.net
8366,Texas,0.0,Badass Patriot Has MASSIVE Surprise For Thieves Who Stole His Trump Sign
6277,France,0.0,FBI Officials: No Link Between Donald Trump and Putin…
5895,Russia,0.0,Election 2016: Open Thread
10233,Syria,0.25,FBI PANIC! Hillary LIES In First Press Conference While A LEAKED PHOTO From Her Airplane Reveals The Truth
7952,Russia,-0.125,Louis Farrakhan (Nation of Islam) agrees with Donald Trump about the need for extreme vetting of Muslim immigrants
10010,Malaysia,0.0,Michael Moore Owes Me $4.99
7395,US,0.0,Baking Soda & Coconut Oil Can Kill Cancer: Eye-Opening Evidence
5581,Russia,0.0,Comment on 65 US ‘journalists’ at a private dinner with Hillary Clinton’s team and John Podesta by Debbie Menon
7202,Russia,0.0,"OCTOBER GUN SALES SEE MASSIVE SPIKE, SET YET ANOTHER RECORD"
8098,Russia,0.0,BREAKING: White House Abandons TPP & TTIP
5860,Oklahoma,0.05,Soros Paid Al Gore MILLIONS to Push ‘Aggressive US Action’ on Global Warming
8554,Benghazi,0.08,Facebook Faces High Profile Lawsuit Regarding Facial Recognition Technology ‘DeepFace’
7377,South Africa,0.0,Only 3 Countries Left Without a ROTHSCHILD Central Bank
5610,US,0.0,"BUSTED! Pro-Trump PAC Rep Admits To Voter Suppression Campaign Targeting Blacks, Suburban Mothers"
9588,Arkansas,0.0,Nonduality and the Consciousness of 'Things' - Thich Nhat Hanh
9966,Douma,-0.5,Obamacare is Meant to Fail in Order to Usher in Government-Run Socialist Health Care
8632,Syria,0.0,"Donald Trump’s grandfather ran Canadian brothel during gold rush, author says"
8781,Saudi Arabia,0.0,CodeSOD: The Wisdom of the Ancients
6431,MASSACHUSETTS,0.7,The Media Ignores the Good News On Climate Change
9264,Crimean,0.0,"Meteor, space junk, rocket? Mysterious flash hits Siberia"
5317,US,-0.142,"Leftist Hypocrisy On “Peace, Love, And Equality” BRUTALLY Exposed"
7847,Russia,0.5,More Than 1 Million ‘Check In’ On Facebook To Support The Standing Rock Sioux
8999,China,0.25,America's Trump supporters may be lured to Florida and walled in by US government to maintain peaceful transfer of power after election.
7091,US,0.0,Re: Vladimir Putin
6405,US,0.0,"FBI Found ""Tens Of Thousands Of Emails"" Belonging To Huma Abedin On Weiner's Laptop"
10128,Yugoslavia,0.0,Tennessee Children with Brittle Bones Suffer in State Care as Mom Charged with SBS
7564,Russia,-0.4,Donald Trump May Have Broken The Law To Avoid Paying Federal Income Taxes
9594,US,-0.605,Bad News For Jackson Family As Woman Leaks Star’s Sick $900k Sex Secret
7761,Mosul,0.0,FBI debunks Hillary's Conspiracy Theory: Trump is NOT a Russian Agent
8018,France,0.25,Megyn Kelly Finally Reveals The Details Of Ailes’ Sexual Harrassment
8046,Ottoman Empire,0.35,"‘Most wanted’ drug baron hands himself in, says life on the run ‘got too much’"
6008,Saudi Arabia,0.0,State Polls: Trump Gains DRAMATICALLY | Daily Wire
9043,Douma,-0.3,Johnson & Johnson Loses Yet Another Multimillion Dollar Case Over Baby Powder
7268,Syria,0.068,Former US Attorney for DC: New Hillary Email Probe Was Result of ‘Revolt’ Inside FBI
8244,Estonia,-0.4,House Republicans Plan Secret Meeting To Discuss Overthrowing Paul Ryan
6558,Russia,0.357,Scientists Claim That “Most Cancer Research Is Largely A Fraud”
6973,America,0.5,NATO calls for more troops for face-off against Putin
6729,North Korea,-0.5,"Sorry, Piers, but Joe Walsh just laid claim to the ‘Musket’ nickname with his post-election call to arms"
8084,Israel,0.0,Biden Explains Why Hillary Set Up Her Email Server (This Doesn’t Help Her)
9620,America,0.0,Trump Victory Necessary to Get US Into World War?
5385,US,0.0,"When Nobody Returns: Palestinians Show They are People, Too"
6974,Michigan,0.0,"Tesla, ‘World’s Safest Car,’ Explodes Like a Bomb"
9210,US,0.0,Read the Open Letter By Former Federal Prosecutors Criticizing James Comey
5656,China,0.5,Do you think there will be as many doom sayers if trump should get in office ?
7905,Russia,0.0,"‘Beyonce, Jay Z, Hillary Clinton – You Don’t Represent All Blacks, Women’"
9617,Turkey,0.4,CONFIRMED: Russia deploys Kuznetsov aircraft carrier to defend Syrian coast
6048,Oakland,-0.167,"Media blackout as hundreds of black teens attack Temple U. students, police, a horse"
8851,US,0.0,"Area Liberal No Longer Recognizes Fanciful, Wildly Inaccurate Mental Picture Of Country He Lives In - The Onion - America's Finest News Source"
6279,West Ham,0.0,When Charlottesville Was Nuked
6479,Brazil,0.0,Comment on Seattle council member proposes a MASSIVE fee hike for pot shops by Steven Broiles
