ID,GPE,Sentiment,Title
3347,San Bernardino,-0.194,ISIS Genocide: Will US Back Up Its Tough Talk?
4779,Russia,0.001,Gary Johnson can’t name a single foreign leader. Can we stop pretending he’s a real alternative now?
3389,US,0.0,"Clinton camp issues clarification on deleted emails, claims ‘every’ message was reviewed"
4691,Vietnam,0.0,There’s nothing suspicious about Trump’s accusers coming forward weeks before the election
4789,China,0.0,Who won the debate?
101,America,0.06,Rachel Dolezal has a right to be black (Opinion)
5238,S.C.,0.0,Who will Hillary Clinton’s ‘basket of deplorables’ comment actually alienate?
3994,New York,0.0,U.S. officials: No known threat in wake of Paris attack
981,Iran,0.2,The Daily 202: Ted Cruz’s war with Matt Drudge could become a huge problem for his campaign
1328,Texas,0.0,Why A Vote For An Establishment Candidate Could Be A Vote For Trump In N.H.
3523,D.C.,-0.1,"U.S. is hitting Islamic State 'harder than ever,' Obama says"
2062,Nigeria,0.0,Inside the war on coal
3115,Seattle,0.0,Pope Francis delivers message of 'hope and healing' in address to Congress
141,Brussels,-0.7,Stop poisoning the race debate: How “respectability politics” rears its ugly head — again
5171,Orlando,0.1,The Trump Recession: He’s linked himself to potential economic calamity with Brexit stance
3575,New Hampshire,0.136,Al Shabaab calls for attack on Mall of America in new video
3189,Vegas,0.1,The Wild Ideas You Missed While Donald Trump Was Talking
2949,Long Hours,0.0,Saudi Arabia says farewell to King Abdullah
2260,Russia,0.351,Supreme Court rules gay couples nationwide have a right to marry
1636,Syria,0.3,"Insiders: Rubio wins, Kasich bombs"
2060,Texas,0.45,The 6 most important parts of Donald Trump's energy policy
3415,Iraq,0.0,Scalia lies in repose at Supreme Court
4692,Cleveland,0.0,For the Record's week in review: Trump's list of accusers grows
5235,Ukraine,0.0,What history tells us about the health of presidents and candidates
4837,Washington,0.15,"Sorry, America, but Trump Can Actually Win"
690,America,-1.0,Trump University 'playbooks' offer glimpse of ruthless business practices
397,Alaska,0.0,Syria casts shadows on 2016 Dems
1012,Super,0.4,Wisconsin primary: 5 things to watch
1133,Iran,0.5,Trump is closer to what most Republicans believe than the ‘establishment’ candidates are
5064,Belgium,0.0,Clinton takes the fight to Trump
929,Ky.,0.0,An open letter to Donald Trump from Ari Fleischer: Five things you need to do now
5170,Texas,0.5,The math is with Hillary: She’s surging in the polls — and many Republicans are in denial
3918,Berlin,0.0,The Week That Hillary Clinton 2016 Speculation Moved From Trickle To Stream
305,Iowa,0.0,Boehner's big week
728,Tampa,0.0,Bernie's not-so-secret-weapon
3508,Iowa,0.0,Belgian police mount raids; prosecutors acknowledge missed opportunities
3315,Philippines,-0.05,VA secretary apologizes for misstating military service to homeless veteran
4959,Alabama,0.0,Trump campaign shake-up
5123,Maryland,0.0,"Republican convention speakers: Ivanka, Newt"
216,Washington,0.0,Congress clears $1.8 trillion tax and spending bills
1644,the United States',0.0,5 things to watch in tonight’s debate
3156,US,0.0,Romney tears into GOP for not criticizing Trump
4416,New Hampshire,0.0,How presidents manipulate the media and the public
2953,Russia,0.0,The White House insists it has a plan to fight Islamic State and that it’s working
2994,US,0.0,John McCain: NSA Phone Surveillance Program Is Necessary
3626,New Hampshire,-0.2,Charlie Hebdo attack: Three terrorists killed in raids
46,Paris,-0.2,Campaign finance laws may be making political polarization worse by encouraging ‘purist’ donors.
4322,Nevada,0.0,Sources: Hillary Clinton to launch presidential campaign on Sunday
351,Iowa,-0.3,"Defense Bill Would Put 100,000 Untraceable Guns On Streets"
4582,Russia,0.0,"Protesting Donald Trump’s Election, Not Wars, Surveillance, or Deportations"
4999,Syria,0.0,Trump on Clinton: 'She took a short-circuit in the brain'
4767,Iowa,0.0,"AP: Pence 'Beside Himself,' Wife Enraged Over Trump Remarks"
1453,Colorado Springs,0.0,Is GOP establishment learning to like Donald Trump? (+video)
2883,Texas,0.0,John Kerry Says It's Unclear Whether Iran Deal Is Within Reach
2785,Egypt,0.0,Syria's war: How did we get here?
698,Libya,-0.25,Shady accounting underpins Trump’s wealth
240,Paris,-0.4,What's really behind Clinton's Benghazi grilling?
3947,India,0.13,South Korean naval vessel fires warning shots near North Korean patrol amid high tension
4337,America,0.0,OnPolitics | 's politics blog
735,America,0.136,New Poll Finds Donald Trump Almost Caught Up with Hillary Clinton
3325,Kasich,0.0,Clinton emails on trade deal held until after election - Video
277,Russia,0.0,How Republicans will choose the next speaker
3019,Alabama,0.0,"Obama: For All The Things Republicans Blame Me For, Getting Blamed For Rise Of Donald Trump Is ""Novel"""
3341,Washington,0.2,The real reason the State Dept is Twitter fighting with the NY Times about Iran
971,Orlando,0.0,Cruz's Methodical Delegate Strategy Narrows Trump's Path To GOP Nomination
3860,Yemen,0.0,Obama To Limit Police Acquisition Of Some Military-Style Equipment
2725,Iran,0.15,"Cable news is in trouble, and it’s more about the news than the cable"
224,US,0.0,Ryan flexes muscles in Ways and Means showdown
2583,Iowa,-0.3,Immigration Bill Slow to Stir Foes' Passion
2126,Wisconsin,0.0,Obama vetoes Keystone XL pipeline bill
2784,U.S.,0.0,Iraq says it bombed Islamic State leader's convoy
604,Russia,0.1,Koch Groups To Spend Nearly $1 Billion On 2016
2351,Iran,0.0,"If Guns Make Us Safer, Why Not Let Them Into the U.S. Capitol?"
3089,Iowa,0.25,5 facts about consistent conservatives
2081,Iowa,0.35,Would Earth Day’s creator have celebrated this Earth Day?
4571,US,-0.4,"Behind anti-Trump protests, worries that America's promise has dimmed (+video)"
576,America,-0.167,The College Loan Bombshell Hidden in the Budget
5006,Iowa,0.0,Trump Vows to Never Change: 'I Am Who I Am'
4913,Groping,0.0,"Trump Campaign Bombs in Virginia, Again"
654,Russia,0.0,This Is What Making History Looks Like
3218,France,0.318,The full Ackbar: Right warns Obama war plan is a trap
3673,Syria,0.0,Attacks on abortion providers have increased since the Planned Parenthood videos
2932,America,0.0,Battle against Islamic State expands as Egypt bombs Libyan affiliate
1831,Nevada,0.35,Fiorina rejects idea of 'affirmative action' in CNN debate change
4408,Texas,-0.5,Israel votes: Netanyahu's last-ditch vow to his base – a dead peace process (+video)
3927,VA,0.0,"Clinton, Dems embrace Arquette's equal pay comment"
4625,Nevada,0.0,White House Defends FBI Director Comey’s Integrity
4650,Las Vegas,0.0,TRUMP CALLED IT MONTHS AGO: Anthony Weiner threatens national security
4565,Yemen,0.1,US military commander: Russian military ‘far more capable’ than Soviet Union’s
1901,Libya,0.0,Don't underestimate Bernie Sanders
3634,Orlando,0.5,The Latest On Paris Attack: Manhunt Continues; Brothers Were On No-Fly List
2356,Cummings,0.0,Clinton calls for 'common-sense' gun control after Charleston terrorist attack
2270,Iowa,0.3,Ireland's historic vote for marriage equality prompts amazing Twitter celebration
5208,N.H.,0.0,James O’Keefe releases another Project Veritas video claiming Hillary Clinton campaign is “bird dogging”
94,America,0.0,Unrelenting Ferguson protests pushed year of national change
4909,"Washington, DC",0.0,Bill Clinton suggests Trump slogan racist – but he used the same one
2518,Iowa,0.0,Court rejects Obama immigration plan. Executive abuse of power?
1042,US,0.0,The big question about Hillary Clinton: What if the FBI is onto her?
772,Alaska,0.5,John Boehner thanks God Cruz didn't win
4220,Hawaii,-0.125,Why Trump's foreign policy resonates with Americans – to a point
5214,Washington,0.304,Memo To Trump And Clinton: Use Tough Love To Win The Millennials
783,Flint,0.4,How well-meaning political reformers are helping to elect President Trump
45,Michigan,0.0,Hillary Clinton shatters $100M fundraising goal
4286,California,0.0,The detente between Trump and Cruz is definitely over
1776,Hawaii,-0.3,Inside the Trump-Bush melodrama: Decades of tension and discomfort
3240,Melania,0.0,Rand Paul Supporters Walk Out Of Jeb Bush Speech
779,Iran,-0.05,Ryan on meeting with Trump: 'It’s important we don’t fake unifying'
189,Iran,0.5,Republicans' fear: 2 more years of gridlock
4923,Super,-0.35,The Worst Case for Republicans: Trump Wins
2122,New Hampshire,0.45,How America is quietly becoming a climate change leader
4401,Iowa,0.0,Immigration Standoff May End With Another Congressional Punt
5210,West Baltimore,0.293,Donald Trump is failing at basically everything right now. This poll proves it.
705,US,0.0,"Pro-Trump, anti-Trump groups clash in San Diego"
365,Iran,0.0,"Liberal pundits blame Debbie Wasserman Schultz, not Bernie Sanders, for Democrats’ division"
1640,Cuba,0.05,Sanders draws early support for White House bid from long-time union allies
4958,Orlando,0.4,Why Trump’s warning of ‘rigged election’ isn’t credible
3567,New Hampshire,0.0,Jihadi John: The bourgeois terrorist
1463,US,0.0,Don’t underestimate the power of Trump’s rage-fueled rise
394,Nevada,0.0,DNC Chair won't run for Senate in 2016
1245,Israel,0.0,Donald Trump wasn’t so anti-Iraq war after all. Quelle surprise.
5109,Canada,0.25,The Daily 202: Why Trump sounded more like a strongman than a movement conservative
906,Ohio,0.0,Delegates face death threats from Trump supporters
5098,Mali,0.0,Hillary Clinton poised to reveal VP pick
4995,Colorado,0.0,"As His Campaign Crumbles, Trump Is Spending His Day Fighting With MSNBC's Joe Scarborough"
4871,Florida,0.8,How Hillary Clinton could win
3961,California,-0.1,"Turkey, Russia Headed for a Military Face-Off?"
368,Iran,0.0,Democrats weigh how to nudge Sanders out
5125,Iran,0.0,Trump's VP search enters frenzied phase
4855,Paris,-0.333,Clinton Says She Was Wrong to Call Half of Trump Supporters ‘Deplorables’
4176,UK,0.0,"In campaign chaos, Donald Trump shows his management style"
433,Mali,-0.225,A harsh blow to small businesses: Opposing view
1301,DC,0.0,Sarah Palin endorses Donald Trump's presidential bid
1464,VA,0.0,‘He’s Cuban. I’m Mexican.’: Can Rubio and Cruz connect with Latino voters?
985,Iran,0.0,Cruz Crushes Trump in Wyoming Republican Caucus
4966,America,0.0,"William Weld: Never Mind Libertarianism, He's Running as Himself"
4170,U.S.,0.8,"Clinton makes history, declares win in Democratic race"
858,Kasich,0.0,Cruz confronts pro-Trump protesters in Indiana: ‘He’s taking advantage of you’
413,Iowa,0.0,U.S. officials optimistic they will close giant trade deal
5206,US,0.0,Hillary Clinton Attacks Donald Trump for Threatening to Sue Accusers
2632,Iran,0.0,"Cleveland police are out of control, say the feds. Now they're making a deal to change."
1707,Wisconsin,0.0,"Donald Trump stands by Jeb Bush, George W. Bush 9/11 comments"
5084,Iran,0.0,"Obama passes baton to Clinton, stirs up '3rd term' charges"
507,US,0.0,Housing In 2015: Four Reasons For Optimism (And One For Worry)
2746,Garland,0.0,"White House, NYT leave Bushes out of lead photos from Selma march"
3136,Texas,0.0,Emotional Service Held At Charleston Church Days After Shootings
3100,New Hampshire,0.6,5 amazing ways Pope Francis made Republicans squirm yesterday
4462,Ethiopia,-0.025,Charlie Hebdo: The French magazine's long history of polarization (+video)
1847,East Africa,0.0,Martin O’Malley is running for president — and on Elizabeth Warren's platform
